,team kpm,dragons,barons,towers,dpm,vspm,earned gpm,monsterkills_pm,cspm,goldat15,xpat15,future result
0,0.076987142857143,0.02857142857142847,-0.09047619047619038,-0.6952380952380945,-134.71812761904772,-0.1851342857142859,-27.306100952380973,-0.9689752746362944,-1.3987657142857144,-872.6666666666666,-665.2190476190476,1.0
1,0.0467733333333335,0.0,-0.19999999999999996,-1.2666666666666666,-157.62298666666675,-0.2144600000000001,-59.177226666666684,-1.2791446499293313,-1.7049266666666667,-851.6666666666666,-658.7333333333333,0.0
2,-0.0030387499999998957,-0.025000000000000022,-0.2958333333333333,-2.0166666666666666,-211.52530708333342,-0.39322,-94.85494916666667,-1.2533627062948371,-1.79663,-1027.6041666666665,-813.8083333333333,0.0
3,-0.0196499999999999,0.0,-1.0,2.0,705.0064999999998,5.300049999999999,93.70015000000012,2.7773215432199505,3.8500499999999924,154.0,-1603.5,0.0
4,0.4796666666666666,1.0,1.0,6.333333333333334,187.26046666666684,1.9577333333333322,441.37733333333324,3.706455571722426,3.1177666666666655,1349.3333333333333,-981.9999999999999,1.0
5,0.30002499999999993,-0.5833333333333333,1.1666666666666667,3.5833333333333335,130.6610083333333,-0.6172833333333339,236.88405833333331,1.3166924385310057,0.11260000000000026,-203.83333333333331,-1297.8333333333333,1.0
6,0.3035615384615384,-0.532051282051282,1.2564102564102566,3.628205128205128,122.95944487179489,-0.7714576923076928,236.46369743589744,1.1940451318908434,-0.08895192307692268,-233.1602564102564,-1271.7948717948716,1.0
7,0.3006,1.0,0.25,2.0,491.58254999999997,1.2608749999999993,168.099575,-1.0757856461400968,-0.8952250000000035,-848.25,-2002.5,1.0
8,0.3721999999999999,1.4,1.2,3.6,49.7802200000002,2.3589800000000007,319.83384,2.4195663989903777,3.05344,-78.2,-963.6,1.0
9,0.21143333333333353,-0.16666666666666663,0.16666666666666663,2.166666666666667,81.7642166666668,0.48491666666666633,199.81170000000003,1.6735064761646232,1.9792333333333303,-170.33333333333331,-229.16666666666669,1.0
10,0.2711285714285715,0.7142857142857143,0.5714285714285715,4.142857142857142,124.81648571428576,0.4675,251.90842857142857,2.5315701346587938,1.5981285714285705,-401.42857142857144,-370.85714285714283,1.0
11,0.30469,0.7,0.8,5.8,262.73622,0.19801999999999953,290.20798,2.9775873139148055,1.8863899999999987,448.5,183.3,0.0
12,0.2881663636363637,0.5636363636363636,0.8181818181818182,6.0636363636363635,299.88714090909093,0.18223545454545392,294.1493781818182,2.986768102129122,2.0254563636363625,442.67272727272723,175.32727272727274,1.0
13,0.452325,1.375,1.25,9.0,203.80322500000003,1.8186125000000004,440.9613874999999,3.9513452270352136,2.4282124999999994,811.875,182.5,1.0
14,0.3175222222222222,0.8888888888888888,1.4444444444444444,7.222222222222222,174.9212777777778,1.0444111111111107,306.53201111111105,0.44633817537791,0.6875222222222218,-493.1111111111111,-584.6666666666667,1.0
15,-0.076987142857143,-0.02857142857142847,0.09047619047619038,0.6952380952380945,134.71812761904772,0.1851342857142859,27.306100952380973,0.9689752746362944,1.3987657142857144,872.6666666666666,665.2190476190476,1.0
16,-0.07286339285714291,-0.05357142857142849,0.1071428571428571,0.7410714285714279,124.50898928571428,0.1855580357142859,31.427239285714307,1.1244762389018135,1.529841964285714,794.4375,643.4732142857142,1.0
17,-0.047224789915966514,-0.07563025210084029,0.12184873949579822,1.0168067226890747,147.36969663865545,0.3300260504201682,42.39576134453782,0.9819840101799523,1.4796739495798314,908.2941176470588,775.579831932773,1.0
18,0.23895,0.0,1.0,11.5,806.8997,0.2720500000000001,354.37239999999997,2.543993622809001,3.1046999999999976,-343.0,-390.0,1.0
19,0.0431333333333333,-3.333333333333333,1.3333333333333333,6.0,-39.50213333333346,-0.1799999999999996,235.59283333333335,3.628056153252925,2.507099999999999,115.00000000000006,205.33333333333331,1.0
20,-0.12345,-1.25,1.0,1.0,22.162400000000076,0.8303250000000006,47.027,0.6880489850798348,2.0916000000000006,-744.75,144.0,0.0
21,-0.029860000000000102,0.2,0.8,4.0,321.23365999999993,-0.21627999999999964,167.47629999999998,3.13826518149466,2.5215800000000006,-22.80000000000001,227.20000000000005,1.0
22,-0.0373666666666667,-2.0,0.5,1.9999999999999996,30.98181666666673,-0.7176333333333336,112.25344999999994,3.544645637474808,3.300983333333334,662.8333333333333,-823.5,1.0
23,0.038400000000000004,-0.8571428571428571,1.0,8.428571428571427,604.4942,1.079728571428571,324.34848571428563,2.4625724943459786,4.734142857142854,323.42857142857144,857.2857142857143,0.0
24,0.12416999999999981,0.3,1.0,6.8,577.5278599999999,0.8850399999999997,308.80614,1.811443893693687,3.740729999999998,1036.3000000000002,871.1,1.0
25,0.1937454545454544,0.5454545454545454,0.9181818181818182,7.336363636363637,633.34377,1.0952563636363635,362.7438681818182,2.022050208776354,4.112244545454544,1761.8272727272729,1276.618181818182,1.0
26,-0.004987500000000001,0.375,1.375,2.5,441.40928750000006,-0.2679499999999999,94.57372500000001,-0.7981787192693388,0.48142499999999844,63.875,-192.75,1.0
27,0.16654999999999998,0.9166666666666666,1.25,3.083333333333333,577.1731333333333,-0.0731416666666666,193.26265,-0.48572868354021703,0.7524999999999988,953.4999999999999,94.58333333333337,1.0
28,0.12973205128205129,0.5512820512820512,1.0320512820512822,2.25,504.48886538461545,-0.20668653846153834,148.46220256410257,-0.9878342204465562,0.47781794871794747,558.2435897435897,-195.0769230769231,1.0
